"aphiaID","Kingdom","Subkingdom","Infrakingdom","Phylum","Subphylum","Infraphylum","Class","Subclass","Order","Family","Genus","Species","Superorder","Phylum (Division)","Subphylum (Subdivision)","Suborder","Subfamily","Variety","Forma","Subgenus","Superclass","rank"
547444,"Chromista","Harosa","Heterokonta","Ochrophyta",NA,NA,"Raphidophyceae",NA,"Chattonellales","Chattonellaceae","Chattonella","Chattonella marina",NA,NA,NA,NA,NA,"Chattonella marina var. antiqua",NA,NA,NA,"Variety"
547544,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia setigera","Rhizosolenianae",NA,NA,NA,NA,NA,"Rhizosolenia setigera f. pungens",NA,NA,"Forma"
549205,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Cymatosirales","Cymatosiraceae","Lennoxia","Lennoxia faveolata","Cymatosirophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
549213,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia pellucida","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
549214,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia rectilonga","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
549221,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira conferta","Thalassiosiranae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
553414,"Chromista","Harosa","Heterokonta","Ochrophyta",NA,NA,"Dictyochophyceae",NA,"Dictyochales","Dictyochaceae","Dictyocha","Dictyocha fibula",NA,NA,NA,NA,NA,NA,"Dictyocha fibula f. speculum",NA,NA,"Forma"
555052,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Thalassionematales","Thalassionemataceae","Thalassionema","Thalassionema frauenfeldii","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
555264,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira delicatula","Thalassiosiranae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
555293,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira minuscula","Thalassiosiranae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
558243,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Bacillaria","Bacillaria paxillifera","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
558759,"Plantae","Viridiplantae",NA,NA,NA,NA,"Trebouxiophyceae",NA,"Trebouxiophyceae ordo incertae sedis","Trebouxiophyceae incertae sedis","Crucigenia","Crucigenia fenestrata",NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Species"
562870,"Protozoa","Sarcomastigota",NA,"Choanozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phylum"
562871,"Protozoa","Sarcomastigota",NA,"Choanozoa","Choanofila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subphylum"
567118,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira bulbosa","Thalassiosiranae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
572004,"Plantae","Viridiplantae",NA,NA,NA,NA,"Trebouxiophyceae",NA,"Chlorellales","Chlorellaceae","Closteriopsis",NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Genus"
572043,"Plantae","Viridiplantae",NA,NA,NA,NA,"Pyramimonadophyceae",NA,"Pyramimonadales","Polyblepharidaceae","Gyromitus","Gyromitus cordiformis",NA,"Chlorophyta","Prasinophytina",NA,NA,NA,NA,NA,NA,"Species"
572081,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Sphaeropleales","Selenastraceae","Selenastrum",NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Genus"
573498,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Hemiaulales","Bellerocheaceae","Neostreptotheca","Neostreptotheca subindica","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
573577,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia hyalina","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
573585,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia striata","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
573599,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Asterolamprales","Asterolampraceae","Spatangidium","Spatangidium heptactis","Coscinodiscanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
573782,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Pyrocystaceae","Pyrocystis","Pyrocystis pseudonoctiluca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
573871,"Protozoa","Eozoa","Euglenozoa","Euglenozoa","Euglenoida","Dipilida","Euglenophyceae","Euglenophycidae","Eutreptiales","Eutreptiaceae","Eutreptiella","Eutreptiella eupharyngea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
574064,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Amphipleuraceae","Halamphora",NA,"Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
574079,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Berkeleyaceae","Climaconeis","Climaconeis inflexa","Bacillariophycanae",NA,NA,"Neidiineae",NA,NA,NA,NA,NA,"Species"
574083,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Naviculaceae","Seminavis","Seminavis macilenta","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
576225,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Sphaeropleales","Radiococcaceae","Coenochloris",NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Genus"
576237,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Sphaeropleales","Scenedesmaceae","Desmodesmus","Desmodesmus communis",NA,"Chlorophyta","Chlorophytina",NA,"Desmodesmoideae",NA,NA,NA,NA,"Species"
577625,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Cyclophorales","Cyclophoraceae","Cyclophora","Cyclophora tenuis","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
577639,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Melosirales","Melosiraceae","Pseudopodosira","Pseudopodosira westii","Coscinodiscanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
577792,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma acutum","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
577930,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Sphaeropleales","Scenedesmaceae","Westella","Westella botryoides",NA,"Chlorophyta","Chlorophytina",NA,"Scenedesmoideae",NA,NA,NA,NA,"Species"
578002,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Triceratiales","Triceratiaceae","Amphitetras",NA,"Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
580116,"Protozoa","Sarcomastigota",NA,"Choanozoa","Choanofila",NA,"Choanoflagellatea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Class"
582177,"Protozoa","Eozoa","Euglenozoa","Euglenozoa",NA,NA,"Euglenoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Class"
582200,"Protozoa","Eozoa","Euglenozoa","Euglenozoa",NA,NA,"Euglenoidea","Euglenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subclass"
582210,"Protozoa","Eozoa","Euglenozoa","Euglenozoa",NA,NA,"Euglenoidea","Euglenia","Eutreptiida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Order"
582421,"Chromista","Harosa","Rhizaria","Radiozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phylum"
591186,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae",NA,NA,NA,NA,"Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Superorder"
591199,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae",NA,NA,NA,NA,"Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Superorder"
592906,"Chromista","Hacrobia",NA,"Haptophyta","Haptophytina",NA,"Coccolithophyceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Class"
593337,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Peridiniida incertae sedis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Family"
595701,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Berkeleyaceae","Parlibellus","Parlibellus delognei","Bacillariophycanae",NA,NA,"Neidiineae",NA,NA,NA,NA,NA,"Species"
599664,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Gymnodiniales","Kareniaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Family"
600961,"Bacteria","Negibacteria",NA,"Cyanobacteria",NA,NA,"Cyanophyceae","Oscillatoriophycidae","Oscillatoriales","Oscillatoriaceae","Oscillaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
601957,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Plagiotropidaceae","Plagiolemma",NA,"Bacillariophycanae",NA,NA,"Naviculineae",NA,NA,NA,NA,NA,"Genus"
603275,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Peridiniida incertae sedis","Vulcanodinium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
603340,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Pleurosigmataceae","Costasigma",NA,"Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
604918,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Peridiniida incertae sedis","Archaeperidinium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
615516,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Gymnodiniales","Gymnodiniaceae","Sclerodinium","Sclerodinium calyptroglyphe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
619304,"Chromista","Harosa","Heterokonta","Ochrophyta",NA,NA,"Chrysophyceae",NA,"Chromulinales","Dinobryaceae","Dinobryon","Dinobryon belgicae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
621926,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Rhaponeidales","Rhaphoneidaceae","Delphineis","Delphineis minutissima","Bacillariophycidae incertae sedis",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
624247,"Protozoa","Eozoa","Euglenozoa","Euglenozoa","Euglenoida","Dipilida","Euglenophyceae","Euglenophycidae","Euglenales","Phacaceae","Lepocinclis","Lepocinclis acus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
624358,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Dinophysales","Oxyphysaceae","Phalacroma","Phalacroma oxytoxoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
624488,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Peridiniida incertae sedis","Vulcanodinium","Vulcanodinium rugosum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
624607,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Peridiniida incertae sedis","Archaeperidinium","Archaeperidinium minutum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
639206,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Gymnodiniales","Gyrodiniaceae","Gyrodinium","Gyrodinium helveticum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
643543,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Biddulphiales","Biddulphiaceae","Biddulphia","Biddulphia membranacea","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
643805,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Oxytoxaceae","Corythodinium","Corythodinium milneri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
657464,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophyceae incertae sedis",NA,NA,"Liriogramma","Liriogramma petterssonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
659627,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Lithodesmiales","Lithodesmiaceae","Ditylum","Ditylum sol","Lithodesmiophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
662007,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma falcatum","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
662038,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia calcar avis","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
662632,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia didyma","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
663583,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinoflagellata incertae sedis",NA,NA,NA,"Protodinium","Protodinium simplex",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
670030,"Chromista","Hacrobia",NA,"Haptophyta","Haptophytina",NA,"Coccolithophyceae","Prymnesiophycidae","Prymnesiales","Prymnesiaceae","Prymnesium","Prymnesium polylepis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
699394,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Biddulphiales","Biddulphiaceae","Trigonium","Trigonium alternans","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
700266,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia robusta","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
700481,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Striatellales","Striatellaceae","Grammatophora","Grammatophora subtilissima","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
704677,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia hebatata","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
729889,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Dinophyceae incertae sedis","Amphidomataceae","Amphidoma","Amphidoma languida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
732976,"Chromista","Harosa","Alveolata","Ciliophora","Intramacronucleata",NA,"Oligotrichea","Oligotrichia","Choreotrichida",NA,NA,NA,NA,NA,NA,"Tintinnina",NA,NA,NA,NA,NA,"Suborder"
764850,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum jadranum","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
836564,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Leptocylindrales","Leptocylindraceae","Tenuicylindrus",NA,"Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
836581,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Triceratiales","Triceratiaceae","Trieres",NA,"Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
837075,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Dinophyceae incertae sedis","Amphidomataceae","Azadinium","Azadinium caudatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837220,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos falcatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837222,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos gibberus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837227,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos longirostrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837234,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos ranipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837310,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos azoricus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837448,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos carriensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837453,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos horridus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837456,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos kofoidii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837459,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos lineatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
837460,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos extensus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
838163,"Plantae","Viridiplantae",NA,NA,NA,NA,"Pyramimonadophyceae",NA,"Pyramimonadales","Polyblepharidaceae","Polyblepharides","Polyblepharides amylifera",NA,"Chlorophyta","Prasinophytina",NA,NA,NA,NA,NA,NA,"Species"
838240,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Oxytoxaceae","Oxytoxum","Oxytoxum schauinslandii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
839164,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Gymnodiniales","Warnowiaceae","Ceratoperidinium","Ceratoperidinium falcatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
839792,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Leptocylindrus convexus","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
839991,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Triceratiales","Triceratiaceae","Trieres","Trieres mobiliensis","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
839996,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Triceratiales","Triceratiaceae","Trieres","Trieres regia","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
840626,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos fusus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
840627,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos furca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
840689,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Dinophyceae incertae sedis",NA,"Levanderina","Levanderina fissa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841182,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos arietinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841188,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos bigelowii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841189,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos brevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841193,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos candelabrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841198,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos concilians",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841200,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos contortus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841202,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos declinatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841248,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos hexacanthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841249,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
841251,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Ceratiaceae","Tripos","Tripos incisus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
